camera,camera_type,exposure_s,iso_gain,bortle_class,filter,sky_temp_c,sensor_temp_c,read_noise_e,dark_current_e_s,signal_e,total_noise_e,snr_single_sub,target_snr,recommended_subs,scenario_date
ZWO ASI533MC Pro,Cooled,30,3200,6,None,0,5.0,1.5,0.0061,174.3,14.23,12.3,100,66,2025-12-11
ZWO ASI533MC Pro,Cooled,30,3200,6,None,0,10.0,1.5,0.0072,185.9,14.23,13.1,100,58,2025-12-11
ZWO ASI533MC Pro,Cooled,30,3200,6,None,5,-10.0,1.5,0.003,172.7,14.22,12.1,100,67,2025-12-11
ZWO ASI533MC Pro,Cooled,30,3200,6,None,5,0.0,1.5,0.0051,183.7,14.23,12.9,100,59,2025-12-11
ZWO ASI533MC Pro,Cooled,30,3200,6,None,5,5.0,1.5,0.0061,207.5,14.23,14.6,100,46,2025-12-11
ZWO ASI533MC Pro,Cooled,30,3200,6,None,5,10.0,1.5,0.0072,190.3,14.23,13.4,100,55,2025-12-11
ZWO ASI533MC Pro,Cooled,30,3200,6,None,10,-10.0,1.5,0.003,202.3,14.22,14.2,100,49,2025-12-11
ZWO ASI533MC Pro,Cooled,30,3200,6,None,10,0.0,1.5,0.0051,175.9,14.23,12.4,100,65,2025-12-11
ZWO ASI533MC Pro,Cooled,30,3200,6,None,10,5.0,1.5,0.0061,181.2,14.23,12.7,100,61,2025-12-11
ZWO ASI533MC Pro,Cooled,30,3200,6,None,10,10.0,1.5,0.0072,207.0,14.23,14.5,100,47,2025-12-11
ZWO ASI533MC Pro,Cooled,30,3200,6,None,15,-10.0,1.5,0.003,185.6,14.22,13.0,100,58,2025-12-11
ZWO ASI533MC Pro,Cooled,30,3200,6,None,15,0.0,1.5,0.0051,195.6,14.23,13.8,100,52,2025-12-11
ZWO ASI533MC Pro,Cooled,30,3200,6,None,15,5.0,1.5,0.0061,208.1,14.23,14.6,100,46,2025-12-11
ZWO ASI533MC Pro,Cooled,30,3200,6,None,15,10.0,1.5,0.0072,191.9,14.23,13.5,100,54,2025-12-11
ZWO ASI533MC Pro,Cooled,30,3200,6,Optolong L-Enhance,0,-10.0,1.5,0.003,219.1,14.22,15.4,100,42,2025-12-11
ZWO ASI533MC Pro,Cooled,30,3200,6,Optolong L-Enhance,0,0.0,1.5,0.0051,229.5,14.23,16.1,100,38,2025-12-11
ZWO ASI533MC Pro,Cooled,30,3200,6,Optolong L-Enhance,0,5.0,1.5,0.0061,207.7,14.23,14.6,100,46,2025-12-11
ZWO ASI533MC Pro,Cooled,30,3200,6,Optolong L-Enhance,0,10.0,1.5,0.0072,210.3,14.23,14.8,100,45,2025-12-11
ZWO ASI533MC Pro,Cooled,30,3200,6,Optolong L-Enhance,5,-10.0,1.5,0.003,205.5,14.22,14.4,100,47,2025-12-11
ZWO ASI533MC Pro,Cooled,30,3200,6,Optolong L-Enhance,5,0.0,1.5,0.0051,245.5,14.23,17.3,100,33,2025-12-11
ZWO ASI533MC Pro,Cooled,30,3200,6,Optolong L-Enhance,5,5.0,1.5,0.0061,235.8,14.23,16.6,100,36,2025-12-11
ZWO ASI533MC Pro,Cooled,30,3200,6,Optolong L-Enhance,5,10.0,1.5,0.0072,218.8,14.23,15.4,100,42,2025-12-11
ZWO ASI533MC Pro,Cooled,30,3200,6,Optolong L-Enhance,10,-10.0,1.5,0.003,215.3,14.22,15.1,100,43,2025-12-11
ZWO ASI533MC Pro,Cooled,30,3200,6,Optolong L-Enhance,10,0.0,1.5,0.0051,236.3,14.23,16.6,100,36,2025-12-11
ZWO ASI533MC Pro,Cooled,30,3200,6,Optolong L-Enhance,10,5.0,1.5,0.0061,247.1,14.23,17.4,100,33,2025-12-11
ZWO ASI533MC Pro,Cooled,30,3200,6,Optolong L-Enhance,10,10.0,1.5,0.0072,218.8,14.23,15.4,100,42,2025-12-11
ZWO ASI533MC Pro,Cooled,30,3200,6,Optolong L-Enhance,15,-10.0,1.5,0.003,219.9,14.22,15.5,100,41,2025-12-11
ZWO ASI533MC Pro,Cooled,30,3200,6,Optolong L-Enhance,15,0.0,1.5,0.0051,244.2,14.23,17.2,100,33,2025-12-11
ZWO ASI533MC Pro,Cooled,30,3200,6,Optolong L-Enhance,15,5.0,1.5,0.0061,245.9,14.23,17.3,100,33,2025-12-11
ZWO ASI533MC Pro,Cooled,30,3200,6,Optolong L-Enhance,15,10.0,1.5,0.0072,246.9,14.23,17.4,100,33,2025-12-11
ZWO ASI533MC Pro,Cooled,30,3200,6,Optolong L-Quad Enhance,0,-10.0,1.5,0.003,218.6,14.22,15.4,100,42,2025-12-11
ZWO ASI533MC Pro,Cooled,30,3200,6,Optolong L-Quad Enhance,0,0.0,1.5,0.0051,210.7,14.23,14.8,100,45,2025-12-11
ZWO ASI533MC Pro,Cooled,30,3200,6,Optolong L-Quad Enhance,0,5.0,1.5,0.0061,225.3,14.23,15.8,100,39,2025-12-11
ZWO ASI533MC Pro,Cooled,30,3200,6,Optolong L-Quad Enhance,0,10.0,1.5,0.0072,218.7,14.23,15.4,100,42,2025-12-11
ZWO ASI533MC Pro,Cooled,30,3200,6,Optolong L-Quad Enhance,5,-10.0,1.5,0.003,245.5,14.22,17.3,100,33,2025-12-11
ZWO ASI533MC Pro,Cooled,30,3200,6,Optolong L-Quad Enhance,5,0.0,1.5,0.0051,206.9,14.23,14.5,100,47,2025-12-11
ZWO ASI533MC Pro,Cooled,30,3200,6,Optolong L-Quad Enhance,5,5.0,1.5,0.0061,234.1,14.23,16.5,100,36,2025-12-11
ZWO ASI533MC Pro,Cooled,30,3200,6,Optolong L-Quad Enhance,5,10.0,1.5,0.0072,246.5,14.23,17.3,100,33,2025-12-11
ZWO ASI533MC Pro,Cooled,30,3200,6,Optolong L-Quad Enhance,10,-10.0,1.5,0.003,249.7,14.22,17.6,100,32,2025-12-11
ZWO ASI533MC Pro,Cooled,30,3200,6,Optolong L-Quad Enhance,10,0.0,1.5,0.0051,234.8,14.23,16.5,100,36,2025-12-11
ZWO ASI533MC Pro,Cooled,30,3200,6,Optolong L-Quad Enhance,10,5.0,1.5,0.0061,248.5,14.23,17.5,100,32,2025-12-11
ZWO ASI533MC Pro,Cooled,30,3200,6,Optolong L-Quad Enhance,10,10.0,1.5,0.0072,208.7,14.23,14.7,100,46,2025-12-11
ZWO ASI533MC Pro,Cooled,30,3200,6,Optolong L-Quad Enhance,15,-10.0,1.5,0.003,221.6,14.22,15.6,100,41,2025-12-11
ZWO ASI533MC Pro,Cooled,30,3200,6,Optolong L-Quad Enhance,15,0.0,1.5,0.0051,205.6,14.23,14.5,100,47,2025-12-11
ZWO ASI533MC Pro,Cooled,30,3200,6,Optolong L-Quad Enhance,15,5.0,1.5,0.0061,249.9,14.23,17.6,100,32,2025-12-11
ZWO ASI533MC Pro,Cooled,30,3200,6,Optolong L-Quad Enhance,15,10.0,1.5,0.0072,246.4,14.23,17.3,100,33,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,3,None,0,-10.0,1.5,0.003,452.8,10.12,44.7,100,4,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,3,None,0,0.0,1.5,0.0051,451.8,10.13,44.6,100,5,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,3,None,0,5.0,1.5,0.0061,486.7,10.13,48.0,100,4,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,3,None,0,10.0,1.5,0.0072,475.9,10.13,47.0,100,4,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,3,None,5,-10.0,1.5,0.003,534.7,10.12,52.8,100,3,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,3,None,5,0.0,1.5,0.0051,466.0,10.13,46.0,100,4,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,3,None,5,5.0,1.5,0.0061,529.1,10.13,52.2,100,3,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,3,None,5,10.0,1.5,0.0072,505.4,10.13,49.9,100,4,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,3,None,10,-10.0,1.5,0.003,487.7,10.12,48.2,100,4,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,3,None,10,0.0,1.5,0.0051,464.6,10.13,45.9,100,4,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,3,None,10,5.0,1.5,0.0061,549.8,10.13,54.3,100,3,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,3,None,10,10.0,1.5,0.0072,511.8,10.13,50.5,100,3,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,3,None,15,-10.0,1.5,0.003,493.9,10.12,48.8,100,4,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,3,None,15,0.0,1.5,0.0051,487.1,10.13,48.1,100,4,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,3,None,15,5.0,1.5,0.0061,540.6,10.13,53.4,100,3,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,3,None,15,10.0,1.5,0.0072,532.1,10.13,52.5,100,3,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,3,Optolong L-Enhance,0,-10.0,1.5,0.003,637.3,10.12,63.0,100,2,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,3,Optolong L-Enhance,0,0.0,1.5,0.0051,613.9,10.13,60.6,100,2,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,3,Optolong L-Enhance,0,5.0,1.5,0.0061,646.6,10.13,63.8,100,2,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,3,Optolong L-Enhance,0,10.0,1.5,0.0072,575.9,10.13,56.8,100,3,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,3,Optolong L-Enhance,5,-10.0,1.5,0.003,624.4,10.12,61.7,100,2,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,3,Optolong L-Enhance,5,0.0,1.5,0.0051,588.5,10.13,58.1,100,2,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,3,Optolong L-Enhance,5,5.0,1.5,0.0061,612.0,10.13,60.4,100,2,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,3,Optolong L-Enhance,5,10.0,1.5,0.0072,659.8,10.13,65.1,100,2,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,3,Optolong L-Enhance,10,-10.0,1.5,0.003,658.1,10.12,65.0,100,2,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,3,Optolong L-Enhance,10,0.0,1.5,0.0051,601.5,10.13,59.4,100,2,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,3,Optolong L-Enhance,10,5.0,1.5,0.0061,608.9,10.13,60.1,100,2,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,3,Optolong L-Enhance,10,10.0,1.5,0.0072,647.7,10.13,63.9,100,2,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,3,Optolong L-Enhance,15,-10.0,1.5,0.003,658.3,10.12,65.0,100,2,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,3,Optolong L-Enhance,15,0.0,1.5,0.0051,633.4,10.13,62.5,100,2,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,3,Optolong L-Enhance,15,5.0,1.5,0.0061,547.8,10.13,54.1,100,3,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,3,Optolong L-Enhance,15,10.0,1.5,0.0072,578.7,10.13,57.1,100,3,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,3,Optolong L-Quad Enhance,0,-10.0,1.5,0.003,647.6,10.12,64.0,100,2,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,3,Optolong L-Quad Enhance,0,0.0,1.5,0.0051,632.2,10.13,62.4,100,2,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,3,Optolong L-Quad Enhance,0,5.0,1.5,0.0061,629.1,10.13,62.1,100,2,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,3,Optolong L-Quad Enhance,0,10.0,1.5,0.0072,620.2,10.13,61.2,100,2,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,3,Optolong L-Quad Enhance,5,-10.0,1.5,0.003,589.8,10.12,58.3,100,2,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,3,Optolong L-Quad Enhance,5,0.0,1.5,0.0051,588.4,10.13,58.1,100,2,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,3,Optolong L-Quad Enhance,5,5.0,1.5,0.0061,637.1,10.13,62.9,100,2,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,3,Optolong L-Quad Enhance,5,10.0,1.5,0.0072,575.3,10.13,56.8,100,3,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,3,Optolong L-Quad Enhance,10,-10.0,1.5,0.003,622.2,10.12,61.5,100,2,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,3,Optolong L-Quad Enhance,10,0.0,1.5,0.0051,627.1,10.13,61.9,100,2,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,3,Optolong L-Quad Enhance,10,5.0,1.5,0.0061,641.3,10.13,63.3,100,2,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,3,Optolong L-Quad Enhance,10,10.0,1.5,0.0072,578.4,10.13,57.1,100,3,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,3,Optolong L-Quad Enhance,15,-10.0,1.5,0.003,629.0,10.12,62.2,100,2,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,3,Optolong L-Quad Enhance,15,0.0,1.5,0.0051,552.8,10.13,54.6,100,3,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,3,Optolong L-Quad Enhance,15,5.0,1.5,0.0061,556.6,10.13,54.9,100,3,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,3,Optolong L-Quad Enhance,15,10.0,1.5,0.0072,590.1,10.13,58.2,100,2,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,4,None,0,-10.0,1.5,0.003,419.1,14.23,29.5,100,11,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,4,None,0,0.0,1.5,0.0051,501.2,14.23,35.2,100,8,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,4,None,0,5.0,1.5,0.0061,497.0,14.23,34.9,100,8,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,4,None,0,10.0,1.5,0.0072,418.5,14.24,29.4,100,11,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,4,None,5,-10.0,1.5,0.003,491.1,14.23,34.5,100,8,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,4,None,5,0.0,1.5,0.0051,460.8,14.23,32.4,100,9,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,4,None,5,5.0,1.5,0.0061,478.6,14.23,33.6,100,8,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,4,None,5,10.0,1.5,0.0072,495.6,14.24,34.8,100,8,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,4,None,10,-10.0,1.5,0.003,467.1,14.23,32.8,100,9,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,4,None,10,0.0,1.5,0.0051,424.7,14.23,29.8,100,11,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,4,None,10,5.0,1.5,0.0061,414.2,14.23,29.1,100,11,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,4,None,10,10.0,1.5,0.0072,459.7,14.24,32.3,100,9,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,4,None,15,-10.0,1.5,0.003,501.3,14.23,35.2,100,8,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,4,None,15,0.0,1.5,0.0051,466.7,14.23,32.8,100,9,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,4,None,15,5.0,1.5,0.0061,448.3,14.23,31.5,100,10,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,4,None,15,10.0,1.5,0.0072,416.8,14.24,29.3,100,11,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,4,Optolong L-Enhance,0,-10.0,1.5,0.003,597.8,14.23,42.0,100,5,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,4,Optolong L-Enhance,0,0.0,1.5,0.0051,532.9,14.23,37.4,100,7,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,4,Optolong L-Enhance,0,5.0,1.5,0.0061,574.6,14.23,40.4,100,6,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,4,Optolong L-Enhance,0,10.0,1.5,0.0072,573.4,14.24,40.3,100,6,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,4,Optolong L-Enhance,5,-10.0,1.5,0.003,524.8,14.23,36.9,100,7,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,4,Optolong L-Enhance,5,0.0,1.5,0.0051,503.8,14.23,35.4,100,7,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,4,Optolong L-Enhance,5,5.0,1.5,0.0061,539.3,14.23,37.9,100,6,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,4,Optolong L-Enhance,5,10.0,1.5,0.0072,531.8,14.24,37.4,100,7,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,4,Optolong L-Enhance,10,-10.0,1.5,0.003,574.1,14.23,40.4,100,6,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,4,Optolong L-Enhance,10,0.0,1.5,0.0051,587.3,14.23,41.3,100,5,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,4,Optolong L-Enhance,10,5.0,1.5,0.0061,521.4,14.23,36.6,100,7,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,4,Optolong L-Enhance,10,10.0,1.5,0.0072,555.1,14.24,39.0,100,6,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,4,Optolong L-Enhance,15,-10.0,1.5,0.003,501.3,14.23,35.2,100,8,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,4,Optolong L-Enhance,15,0.0,1.5,0.0051,520.5,14.23,36.6,100,7,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,4,Optolong L-Enhance,15,5.0,1.5,0.0061,580.9,14.23,40.8,100,6,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,4,Optolong L-Enhance,15,10.0,1.5,0.0072,584.4,14.24,41.0,100,5,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,4,Optolong L-Quad Enhance,0,-10.0,1.5,0.003,582.5,14.23,40.9,100,5,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,4,Optolong L-Quad Enhance,0,0.0,1.5,0.0051,512.5,14.23,36.0,100,7,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,4,Optolong L-Quad Enhance,0,5.0,1.5,0.0061,557.6,14.23,39.2,100,6,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,4,Optolong L-Quad Enhance,0,10.0,1.5,0.0072,543.5,14.24,38.2,100,6,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,4,Optolong L-Quad Enhance,5,-10.0,1.5,0.003,606.3,14.23,42.6,100,5,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,4,Optolong L-Quad Enhance,5,0.0,1.5,0.0051,569.0,14.23,40.0,100,6,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,4,Optolong L-Quad Enhance,5,5.0,1.5,0.0061,600.0,14.23,42.2,100,5,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,4,Optolong L-Quad Enhance,5,10.0,1.5,0.0072,512.8,14.24,36.0,100,7,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,4,Optolong L-Quad Enhance,10,-10.0,1.5,0.003,546.6,14.23,38.4,100,6,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,4,Optolong L-Quad Enhance,10,0.0,1.5,0.0051,582.0,14.23,40.9,100,5,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,4,Optolong L-Quad Enhance,10,5.0,1.5,0.0061,537.4,14.23,37.8,100,7,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,4,Optolong L-Quad Enhance,10,10.0,1.5,0.0072,566.6,14.24,39.8,100,6,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,4,Optolong L-Quad Enhance,15,-10.0,1.5,0.003,553.3,14.23,38.9,100,6,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,4,Optolong L-Quad Enhance,15,0.0,1.5,0.0051,606.3,14.23,42.6,100,5,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,4,Optolong L-Quad Enhance,15,5.0,1.5,0.0061,516.0,14.23,36.2,100,7,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,4,Optolong L-Quad Enhance,15,10.0,1.5,0.0072,600.1,14.24,42.1,100,5,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,5,None,0,-10.0,1.5,0.003,411.7,17.39,23.7,100,17,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,5,None,0,0.0,1.5,0.0051,417.3,17.39,24.0,100,17,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,5,None,0,5.0,1.5,0.0061,422.4,17.4,24.3,100,16,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,5,None,0,10.0,1.5,0.0072,400.3,17.4,23.0,100,18,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,5,None,5,-10.0,1.5,0.003,458.9,17.39,26.4,100,14,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,5,None,5,0.0,1.5,0.0051,454.6,17.39,26.1,100,14,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,5,None,5,5.0,1.5,0.0061,459.7,17.4,26.4,100,14,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,5,None,5,10.0,1.5,0.0072,461.7,17.4,26.5,100,14,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,5,None,10,-10.0,1.5,0.003,434.3,17.39,25.0,100,16,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,5,None,10,0.0,1.5,0.0051,415.9,17.39,23.9,100,17,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,5,None,10,5.0,1.5,0.0061,449.5,17.4,25.8,100,14,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,5,None,10,10.0,1.5,0.0072,380.0,17.4,21.8,100,20,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,5,None,15,-10.0,1.5,0.003,448.1,17.39,25.8,100,15,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,5,None,15,0.0,1.5,0.0051,419.8,17.39,24.1,100,17,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,5,None,15,5.0,1.5,0.0061,434.6,17.4,25.0,100,16,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,5,None,15,10.0,1.5,0.0072,409.4,17.4,23.5,100,18,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,5,Optolong L-Enhance,0,-10.0,1.5,0.003,490.8,17.39,28.2,100,12,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,5,Optolong L-Enhance,0,0.0,1.5,0.0051,456.8,17.39,26.3,100,14,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,5,Optolong L-Enhance,0,5.0,1.5,0.0061,496.3,17.4,28.5,100,12,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,5,Optolong L-Enhance,0,10.0,1.5,0.0072,494.8,17.4,28.4,100,12,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,5,Optolong L-Enhance,5,-10.0,1.5,0.003,476.3,17.39,27.4,100,13,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,5,Optolong L-Enhance,5,0.0,1.5,0.0051,478.5,17.39,27.5,100,13,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,5,Optolong L-Enhance,5,5.0,1.5,0.0061,512.5,17.4,29.5,100,11,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,5,Optolong L-Enhance,5,10.0,1.5,0.0072,485.6,17.4,27.9,100,12,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,5,Optolong L-Enhance,10,-10.0,1.5,0.003,537.3,17.39,30.9,100,10,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,5,Optolong L-Enhance,10,0.0,1.5,0.0051,464.8,17.39,26.7,100,14,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,5,Optolong L-Enhance,10,5.0,1.5,0.0061,511.8,17.4,29.4,100,11,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,5,Optolong L-Enhance,10,10.0,1.5,0.0072,469.7,17.4,27.0,100,13,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,5,Optolong L-Enhance,15,-10.0,1.5,0.003,506.8,17.39,29.1,100,11,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,5,Optolong L-Enhance,15,0.0,1.5,0.0051,509.3,17.39,29.3,100,11,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,5,Optolong L-Enhance,15,5.0,1.5,0.0061,518.3,17.4,29.8,100,11,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,5,Optolong L-Enhance,15,10.0,1.5,0.0072,496.7,17.4,28.5,100,12,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,5,Optolong L-Quad Enhance,0,-10.0,1.5,0.003,505.0,17.39,29.0,100,11,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,5,Optolong L-Quad Enhance,0,0.0,1.5,0.0051,471.8,17.39,27.1,100,13,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,5,Optolong L-Quad Enhance,0,5.0,1.5,0.0061,500.3,17.4,28.8,100,12,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,5,Optolong L-Quad Enhance,0,10.0,1.5,0.0072,491.2,17.4,28.2,100,12,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,5,Optolong L-Quad Enhance,5,-10.0,1.5,0.003,520.7,17.39,29.9,100,11,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,5,Optolong L-Quad Enhance,5,0.0,1.5,0.0051,497.4,17.39,28.6,100,12,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,5,Optolong L-Quad Enhance,5,5.0,1.5,0.0061,532.2,17.4,30.6,100,10,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,5,Optolong L-Quad Enhance,5,10.0,1.5,0.0072,496.5,17.4,28.5,100,12,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,5,Optolong L-Quad Enhance,10,-10.0,1.5,0.003,477.4,17.39,27.4,100,13,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,5,Optolong L-Quad Enhance,10,0.0,1.5,0.0051,481.2,17.39,27.7,100,13,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,5,Optolong L-Quad Enhance,10,5.0,1.5,0.0061,458.2,17.4,26.3,100,14,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,5,Optolong L-Quad Enhance,10,10.0,1.5,0.0072,508.0,17.4,29.2,100,11,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,5,Optolong L-Quad Enhance,15,-10.0,1.5,0.003,537.4,17.39,30.9,100,10,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,5,Optolong L-Quad Enhance,15,0.0,1.5,0.0051,531.1,17.39,30.5,100,10,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,5,Optolong L-Quad Enhance,15,5.0,1.5,0.0061,497.7,17.4,28.6,100,12,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,5,Optolong L-Quad Enhance,15,10.0,1.5,0.0072,473.4,17.4,27.2,100,13,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,6,None,0,-10.0,1.5,0.003,407.6,20.06,20.3,100,24,2025-12-11
ZWO ASI533MC Pro,Cooled,60,800,6,None,0,0.0,1.5,0.0051,346.3,20.06,17.3,100,33,2025-12-11
